filename,width,height,class,xmin,ymin,xmax,ymax
merchant_00257.jpg,672,504,merchant,31,147,599,342
tug_00756.jpg,650,419,tug,102,21,541,366
passenger_00693.jpg,1920,1272,passenger,395,296,1467,987
tug_00834.jpg,999,749,tug,142,351,464,586
tug_00614.jpg,612,459,tug,9,5,603,400
warship_00993.jpg,960,640,warship,500,131,886,224
warship_00993.jpg,960,640,warship,6,113,438,221
tug_00577.jpg,736,547,tug,60,43,606,457
fishing_01060.jpg,1000,664,fishing,39,110,960,525
warship_00606.jpg,1200,675,warship,80,165,1102,453
passenger_00252.jpg,1300,956,passenger,98,136,1176,656
warship_00134.jpg,980,447,warship,564,75,963,257
warship_00134.jpg,980,447,warship,25,104,96,155
tug_00144.jpg,1103,737,tug,86,89,993,621
passenger_00334.jpg,1024,641,passenger,88,141,737,385
warship_00313.jpg,800,450,warship,179,33,417,376
sailing_00575.jpg,325,450,sailing,135,118,241,317
sailing_00575.jpg,325,450,sailing,264,189,299,284
sailing_00575.jpg,325,450,sailing,30,217,72,281
merchant_00437.jpg,1024,683,merchant,467,280,525,320
passenger_00543.jpg,1200,430,passenger,204,17,952,363
fishing_00391.jpg,799,593,fishing,129,125,664,357
small_00026.jpg,700,320,small,16,19,679,261
fishing_00958.jpg,820,547,fishing,64,56,753,418
sailing_00065.jpg,640,960,sailing,351,16,640,854
fishing_01024.jpg,800,533,fishing,7,1,504,450
sailing_00027.jpg,1024,961,sailing,62,1,656,823
sailing_00027.jpg,1024,961,sailing,611,1,840,567
sailing_00027.jpg,1024,961,sailing,761,10,981,491
tug_00786.jpg,1000,480,tug,200,153,520,375
passenger_00886.jpg,1300,957,passenger,43,276,1252,676
small_00655.jpg,800,600,small,34,209,799,558
sailing_00356.jpg,660,495,sailing,62,1,523,430
merchant_00598.jpg,800,533,merchant,117,63,787,345
fishing_00939.jpg,700,557,fishing,146,14,599,550
fishing_01013.jpg,478,348,fishing,54,26,435,309
fishing_00732.jpg,1280,720,fishing,399,222,810,514
warship_00476.jpg,800,550,warship,39,62,753,378
fishing_00527.jpg,1300,957,fishing,181,62,1208,812
passenger_00554.jpg,992,744,passenger,37,95,953,649
warship_00067.jpg,508,338,warship,33,146,416,306
merchant_00381.jpg,600,400,merchant,60,141,496,314
merchant_00725.jpg,1000,714,merchant,80,175,935,497
small_00971.jpg,611,408,small,39,198,594,334
sailing_00364.jpg,600,450,sailing,276,48,401,336
small_00446.jpg,332,300,small,107,86,305,276
merchant_00095.jpg,500,326,merchant,52,48,462,276
tug_00747.jpg,560,372,tug,187,93,423,232
warship_00157.jpg,1300,955,warship,94,208,518,738
warship_00157.jpg,1300,955,warship,518,130,1272,709
warship_00081.jpg,1000,541,warship,101,195,758,364
passenger_00827.jpg,1280,720,passenger,237,138,1018,689
passenger_00827.jpg,1280,720,passenger,1181,478,1270,592
sailing_00051.jpg,939,586,sailing,376,43,668,489
tug_00101.jpg,709,400,tug,165,4,662,345
sailing_00772.jpg,1900,1069,sailing,515,1,1346,654
warship_00244.jpg,909,612,warship,84,197,784,410
sailing_00314.jpg,500,666,sailing,102,127,293,633
tug_00728.jpg,800,600,tug,123,228,654,473
passenger_00045.jpg,1024,683,passenger,308,209,746,425
sailing_00496.jpg,443,320,sailing,48,38,253,276
sailing_00165.jpg,1024,768,sailing,84,1,848,514
tug_00083.jpg,1024,768,tug,47,44,965,678
fishing_01004.jpg,500,305,fishing,22,8,481,235
merchant_00776.jpg,1280,851,merchant,64,246,1227,525
fishing_00518.jpg,612,408,fishing,55,105,496,349
merchant_00716.jpg,1300,951,merchant,68,266,1231,619
warship_00542.jpg,1600,1159,warship,82,163,1255,1001
small_00981.jpg,650,310,small,67,87,554,261
tug_00436.jpg,1300,509,tug,100,1,1172,506
merchant_00195.jpg,800,572,merchant,51,205,706,391
small_00745.jpg,350,205,small,22,49,314,176
fishing_00546.jpg,500,375,fishing,73,38,411,336
sailing_00897.jpg,1200,800,sailing,257,134,428,711
fishing_00595.jpg,450,338,fishing,52,81,203,315
fishing_00595.jpg,450,338,fishing,159,110,310,292
merchant_00618.jpg,1300,959,merchant,182,197,1129,556
small_00534.jpg,457,306,small,102,100,299,185
sailing_00706.jpg,600,900,sailing,48,46,505,698
tug_00781.jpg,1280,720,tug,118,1,1275,481
merchant_00951.jpg,300,225,merchant,35,62,269,181
small_00585.jpg,700,500,small,60,98,661,400
sailing_00072.jpg,403,537,sailing,110,78,262,368
small_00633.jpg,700,466,small,46,138,631,367
small_00166.jpg,480,319,small,26,34,450,293
tug_00617.jpg,829,580,tug,114,13,711,474
passenger_00575.jpg,640,427,passenger,109,127,568,296
warship_00292.jpg,1000,666,warship,54,190,927,510
warship_00248.jpg,700,420,warship,13,81,648,335
tug_00472.jpg,606,312,tug,211,1,401,277
warship_00452.jpg,462,612,warship,86,75,263,468
small_00554.jpg,830,530,small,90,99,791,444
warship_00683.jpg,792,447,warship,70,96,776,351
warship_00676.jpg,800,450,warship,52,194,711,348
tug_00361.jpg,1300,866,tug,363,163,707,733
warship_00834.jpg,1280,853,warship,85,127,1130,738
fishing_00643.jpg,480,360,fishing,219,1,375,239
warship_00193.jpg,769,549,warship,169,24,591,517
sailing_00297.jpg,868,578,sailing,237,1,685,458
small_00235.jpg,876,535,small,47,116,841,388
passenger_00578.jpg,1000,667,passenger,27,167,913,559
passenger_00625.jpg,1000,664,passenger,85,305,945,534
fishing_00495.jpg,600,402,fishing,63,13,553,276
warship_00263.jpg,1300,864,warship,221,148,1099,675
fishing_00200.jpg,1200,800,fishing,268,56,909,605
fishing_00203.jpg,1024,685,fishing,275,260,698,493
passenger_00987.jpg,1280,960,passenger,37,60,1280,444
warship_00488.jpg,626,421,warship,60,67,509,256
passenger_00628.jpg,1680,970,passenger,199,422,1499,817
warship_00766.jpg,800,450,warship,297,11,574,418
sailing_00841.jpg,355,400,sailing,60,156,141,324
merchant_00456.jpg,800,518,merchant,8,165,786,342
fishing_00982.jpg,640,480,fishing,4,41,639,394
small_00025.jpg,370,278,small,17,98,358,243
fishing_00440.jpg,600,380,fishing,150,46,488,326
passenger_00176.jpg,1000,707,passenger,102,110,922,551
small_00714.jpg,620,349,small,51,45,607,252
fishing_00709.jpg,1000,1000,fishing,9,109,920,808
small_00837.jpg,670,300,small,44,126,603,300
sailing_00942.jpg,1080,1080,sailing,268,1,826,1048
passenger_00914.jpg,800,531,passenger,137,85,734,429
passenger_00514.jpg,1366,768,passenger,309,286,1232,491
sailing_00282.jpg,600,447,sailing,179,52,346,341
merchant_00616.jpg,1300,956,merchant,52,299,1244,547
small_00203.jpg,350,234,small,17,59,330,167
merchant_00822.jpg,560,390,merchant,18,96,518,277
passenger_00688.jpg,812,501,passenger,90,111,722,378
merchant_00012.jpg,550,380,merchant,188,72,328,121
tug_00848.jpg,800,533,tug,79,1,724,422
small_00425.jpg,1920,1080,small,164,303,1730,696
small_00516.jpg,651,434,small,1,1,651,383
small_00473.jpg,634,559,small,131,182,445,378
warship_00481.jpg,612,408,warship,394,170,560,334
warship_00481.jpg,612,408,warship,227,243,289,330
warship_00481.jpg,612,408,warship,32,260,98,328
small_00886.jpg,1200,800,small,372,441,903,732
merchant_00402.jpg,1024,723,merchant,102,213,939,546
small_00625.jpg,2008,1506,small,201,476,1813,1353
passenger_00596.jpg,600,375,passenger,1,91,586,261
small_00023.jpg,700,320,small,26,21,661,255
tug_00346.jpg,683,1024,tug,54,308,607,951
passenger_00907.jpg,510,300,passenger,22,128,382,218
warship_00397.jpg,650,366,warship,73,62,629,311
sailing_00972.jpg,853,1280,sailing,83,427,422,994
passenger_00803.jpg,2098,1498,passenger,175,292,1916,1370
tug_00132.jpg,500,332,tug,27,21,442,245
fishing_00589.jpg,1000,750,fishing,527,182,926,472
fishing_00589.jpg,1000,750,fishing,48,277,527,521
small_00186.jpg,640,480,small,6,104,638,397
warship_00421.jpg,1024,682,warship,322,41,603,137
warship_00421.jpg,1024,682,warship,67,426,521,583
merchant_00355.jpg,800,600,merchant,43,188,718,304
fishing_00840.jpg,720,480,fishing,80,83,428,363
small_00226.jpg,777,412,small,89,150,615,364
sailing_00644.jpg,400,224,sailing,137,23,282,179
sailing_00778.jpg,1024,683,sailing,297,1,618,578
sailing_00778.jpg,1024,683,sailing,482,109,768,532
merchant_00806.jpg,800,533,merchant,56,169,755,339
small_00397.jpg,600,399,small,74,104,530,284
sailing_00306.jpg,683,1024,sailing,99,65,549,995
sailing_00306.jpg,683,1024,sailing,215,348,526,762
sailing_00306.jpg,683,1024,sailing,338,55,683,600
fishing_00160.jpg,425,319,fishing,41,17,374,260
small_00221.jpg,400,218,small,40,49,392,140
tug_00338.jpg,1024,685,tug,397,107,779,571
tug_00776.jpg,1280,720,tug,589,1,1069,467
passenger_00737.jpg,1049,699,passenger,90,317,966,591
fishing_00752.jpg,960,540,fishing,42,1,870,475
warship_00655.jpg,992,744,warship,207,352,749,509
warship_00655.jpg,992,744,warship,397,283,542,333
warship_00655.jpg,992,744,warship,447,192,565,232
sailing_00287.jpg,700,499,sailing,185,144,386,447
warship_00335.jpg,400,300,warship,16,53,389,214
passenger_00503.jpg,1300,953,passenger,193,190,1123,540
warship_00704.jpg,800,550,warship,29,172,722,358
merchant_00244.jpg,500,312,merchant,61,64,449,196
sailing_00861.jpg,580,387,sailing,296,66,541,328
sailing_00861.jpg,580,387,sailing,255,214,320,297
sailing_00861.jpg,580,387,sailing,168,233,219,294
sailing_00861.jpg,580,387,sailing,42,187,136,307
fishing_00221.jpg,600,450,fishing,151,146,351,263
sailing_00146.jpg,868,578,sailing,305,24,488,411
passenger_00356.jpg,3200,1680,passenger,127,353,2999,1588
warship_00264.jpg,1024,684,warship,56,153,992,411
merchant_00831.jpg,1024,770,merchant,120,520,451,657
passenger_00035.jpg,852,480,passenger,1,1,782,279
passenger_00836.jpg,1000,750,passenger,94,223,691,496
passenger_00836.jpg,1000,750,passenger,559,187,910,452
tug_00064.jpg,1200,866,tug,112,29,1033,775
fishing_00581.jpg,612,408,fishing,180,93,536,377
passenger_00457.jpg,650,390,passenger,40,95,585,364
sailing_00773.jpg,300,300,sailing,38,20,167,283
sailing_00773.jpg,300,300,sailing,204,105,261,263
merchant_00281.jpg,906,624,merchant,52,209,841,462
sailing_00512.jpg,825,464,sailing,150,5,525,389
tug_00645.jpg,1113,742,tug,81,72,543,616
small_00092.jpg,1200,630,small,16,111,1187,532
fishing_00043.jpg,906,614,fishing,31,172,850,496
fishing_00685.jpg,1300,956,fishing,493,437,1093,719
fishing_00685.jpg,1300,956,fishing,170,425,473,647
fishing_00685.jpg,1300,956,fishing,648,470,694,497
fishing_00685.jpg,1300,956,fishing,809,469,881,521
passenger_00365.jpg,1024,647,passenger,383,193,963,324
warship_00373.jpg,980,590,warship,178,123,786,333
warship_00373.jpg,980,590,warship,175,214,741,436
merchant_00047.jpg,600,477,merchant,105,31,540,431
fishing_00617.jpg,600,400,fishing,314,72,584,363
tug_00818.jpg,800,533,tug,86,91,762,375
tug_00043.jpg,1024,687,tug,69,20,896,532
sailing_00045.jpg,553,311,sailing,244,31,426,275
fishing_00583.jpg,1536,1152,fishing,205,319,1313,833
small_00344.jpg,1024,768,small,124,84,920,725
warship_00911.jpg,621,413,warship,29,131,590,306
fishing_00862.jpg,467,350,fishing,30,59,392,249
merchant_00445.jpg,900,626,merchant,63,111,828,469
merchant_00478.jpg,1023,557,merchant,96,63,882,432
merchant_00478.jpg,1023,557,merchant,373,149,945,432
tug_00202.jpg,450,358,tug,167,72,387,239
warship_00271.jpg,500,357,warship,70,54,240,265
warship_00271.jpg,500,357,warship,357,145,405,237
tug_00528.jpg,300,300,tug,1,11,297,263
small_00708.jpg,1200,672,small,93,114,1110,517
merchant_00075.jpg,1024,475,merchant,172,98,845,251
sailing_00053.jpg,1300,866,sailing,380,285,785,594
tug_00742.jpg,640,361,tug,118,41,584,274
small_00311.jpg,500,331,small,107,74,337,204
small_00063.jpg,400,300,small,30,85,363,232
merchant_00364.jpg,570,360,merchant,78,119,472,204
passenger_00255.jpg,721,304,passenger,206,126,477,218
fishing_00281.jpg,500,323,fishing,181,2,439,305
fishing_00281.jpg,500,323,fishing,30,96,167,267
passenger_00037.jpg,600,400,passenger,31,68,554,255
merchant_00562.jpg,776,554,merchant,115,182,636,445
sailing_00127.jpg,1280,720,sailing,289,1,649,719
small_00751.jpg,606,454,small,25,152,585,353
tug_00803.jpg,550,412,tug,94,165,222,259
small_00517.jpg,1024,615,small,110,171,891,433
sailing_00137.jpg,1024,576,sailing,461,177,530,425
warship_00806.jpg,1280,720,warship,1,46,1104,487
sailing_00246.jpg,1920,1090,sailing,551,349,858,828
merchant_00043.jpg,800,533,merchant,107,176,694,334
warship_00201.jpg,390,447,warship,34,19,248,398
warship_00201.jpg,390,447,warship,259,282,310,382
warship_00201.jpg,390,447,warship,325,339,352,380
passenger_00155.jpg,1000,600,passenger,3,11,995,447
merchant_00192.jpg,640,320,merchant,43,18,605,307
sailing_00044.jpg,300,450,sailing,1,1,240,406
passenger_00908.jpg,884,585,passenger,158,235,746,457
warship_00011.jpg,1600,872,warship,574,165,985,329
warship_00011.jpg,1600,872,warship,433,221,925,413
warship_00011.jpg,1600,872,warship,278,394,912,564
warship_00716.jpg,900,598,warship,39,245,774,439
merchant_00961.jpg,1300,956,merchant,283,192,1046,534
merchant_00961.jpg,1300,956,merchant,1098,447,1300,516
merchant_00463.jpg,450,300,merchant,19,86,434,233
merchant_00046.jpg,800,600,merchant,57,64,572,398
fishing_00538.jpg,612,408,fishing,81,226,268,336
fishing_00538.jpg,612,408,fishing,357,226,493,335
warship_00364.jpg,649,365,warship,174,12,485,338
passenger_00673.jpg,1300,956,passenger,181,426,1144,760
sailing_00922.jpg,750,421,sailing,273,90,396,342
merchant_00523.jpg,640,480,merchant,89,139,623,372
small_00461.jpg,863,1390,small,157,326,805,828
warship_00444.jpg,1500,1000,warship,129,346,1481,850
tug_00757.jpg,720,540,tug,179,31,688,426
warship_00185.jpg,1500,977,warship,65,303,1382,646
warship_00185.jpg,1500,977,warship,943,301,1377,388
sailing_00946.jpg,850,420,sailing,104,94,280,366
sailing_00946.jpg,850,420,sailing,330,166,430,332
sailing_00946.jpg,850,420,sailing,451,20,637,383
sailing_00946.jpg,850,420,sailing,715,244,750,292
merchant_00995.jpg,300,233,merchant,76,48,239,163
tug_00315.jpg,1300,866,tug,57,187,1255,667
merchant_00722.jpg,1879,1249,merchant,48,243,1874,905
small_00134.jpg,600,400,small,149,139,396,244
small_00418.jpg,600,386,small,29,87,581,330
fishing_00345.jpg,820,547,fishing,40,171,156,370
fishing_00345.jpg,820,547,fishing,766,214,820,361
fishing_00345.jpg,820,547,fishing,588,220,682,371
fishing_00345.jpg,820,547,fishing,191,67,537,471
tug_00428.jpg,800,522,tug,55,60,754,465
fishing_00573.jpg,1300,953,fishing,110,167,781,657
merchant_00723.jpg,632,320,merchant,94,18,518,303
passenger_00623.jpg,634,369,passenger,160,82,611,247
warship_00813.jpg,800,450,warship,253,57,625,425
small_00975.jpg,611,451,small,15,125,586,383
warship_00487.jpg,800,550,warship,191,1,668,212
warship_00487.jpg,800,550,warship,28,114,780,448
sailing_00162.jpg,600,435,sailing,108,35,346,409
sailing_00162.jpg,600,435,sailing,57,184,92,273
sailing_00162.jpg,600,435,sailing,264,160,290,278
sailing_00731.jpg,407,612,sailing,90,32,281,571
sailing_00498.jpg,936,315,sailing,220,45,475,300
passenger_00236.jpg,900,561,passenger,10,144,870,356
tug_00456.jpg,800,577,tug,98,91,658,481
sailing_00164.jpg,500,375,sailing,312,180,390,302
warship_00382.jpg,640,486,warship,162,51,521,386
passenger_00111.jpg,800,531,passenger,62,85,753,388
fishing_00822.jpg,1140,763,fishing,154,142,680,520
small_00094.jpg,538,360,small,58,122,454,298
merchant_00781.jpg,1920,1439,merchant,89,464,1725,1007
merchant_00921.jpg,870,580,merchant,108,170,767,418
tug_00446.jpg,1200,570,tug,248,60,852,490
passenger_00926.jpg,1500,630,passenger,587,297,1011,520
warship_00274.jpg,1024,683,warship,32,16,1013,594
tug_00691.jpg,702,336,tug,301,110,528,239
tug_00691.jpg,702,336,tug,19,75,66,102
small_00016.jpg,800,384,small,42,62,762,297
tug_00458.jpg,1024,682,tug,229,56,701,499
sailing_00745.jpg,400,300,sailing,61,7,225,263
merchant_00236.jpg,1300,1300,merchant,682,608,926,722
small_00661.jpg,1000,667,small,211,252,492,303
small_00661.jpg,1000,667,small,221,307,564,369
small_00661.jpg,1000,667,small,505,362,879,430
small_00661.jpg,1000,667,small,294,472,716,578
small_00853.jpg,832,555,small,255,111,661,330
warship_00758.jpg,463,505,warship,50,57,408,442
passenger_00456.jpg,1121,745,passenger,140,137,465,281
tug_00862.jpg,800,530,tug,59,37,734,486
passenger_00033.jpg,582,388,passenger,47,85,426,331
warship_00064.jpg,1200,801,warship,194,186,1025,588
warship_00064.jpg,1200,801,warship,996,374,1146,514
passenger_00928.jpg,612,352,passenger,105,146,412,268
warship_00366.jpg,1300,867,warship,103,297,1191,705
small_00007.jpg,500,375,small,282,170,467,268
small_00912.jpg,1600,1068,small,531,329,1521,739
merchant_00427.jpg,900,665,merchant,94,193,769,499
sailing_00447.jpg,300,300,sailing,104,61,189,187
passenger_00051.jpg,620,465,passenger,120,170,546,346
small_00717.jpg,450,338,small,3,154,320,252
small_00717.jpg,450,338,small,259,142,404,189
fishing_00032.jpg,1200,675,fishing,238,122,1072,455
small_00065.jpg,480,243,small,37,64,453,209
tug_00723.jpg,1024,724,tug,183,174,663,485
small_00471.jpg,630,420,small,115,96,544,282
merchant_00153.jpg,540,360,merchant,45,101,486,258
fishing_00471.jpg,694,408,fishing,30,57,653,355
merchant_00896.jpg,1280,853,merchant,155,251,1149,579
merchant_00168.jpg,471,314,merchant,50,116,384,257
merchant_00168.jpg,471,314,merchant,309,101,426,129
sailing_00226.jpg,334,500,sailing,58,171,231,404
fishing_00652.jpg,960,623,fishing,543,168,808,432
small_00237.jpg,868,578,small,222,127,813,414
small_00445.jpg,400,300,small,22,96,370,234
merchant_00336.jpg,500,325,merchant,25,53,472,249
warship_00332.jpg,800,450,warship,157,150,637,360
warship_00747.jpg,800,550,warship,29,95,766,491
merchant_00898.jpg,600,300,merchant,63,34,542,257
merchant_00694.jpg,1200,633,merchant,242,171,886,488
merchant_00487.jpg,650,434,merchant,52,98,585,350
passenger_00302.jpg,438,329,passenger,31,108,387,202
warship_00777.jpg,960,540,warship,537,132,771,276
warship_00777.jpg,960,540,warship,354,151,654,383
small_00085.jpg,960,640,small,289,353,582,542
fishing_00035.jpg,2048,1434,fishing,225,209,1584,1246
sailing_00213.jpg,1200,750,sailing,445,1,869,611
small_00593.jpg,560,359,small,13,101,467,299
tug_00162.jpg,1020,677,tug,265,60,967,628
tug_00684.jpg,710,475,tug,32,40,706,393
warship_00828.jpg,673,447,warship,88,116,533,355
warship_00956.jpg,912,513,warship,81,211,542,365
tug_00504.jpg,626,417,tug,18,127,412,307
fishing_00222.jpg,583,355,fishing,48,58,549,267
merchant_00986.jpg,1600,1062,merchant,335,282,1353,721
sailing_00516.jpg,900,462,sailing,393,166,557,283
small_00267.jpg,500,370,small,51,55,445,334
tug_00264.jpg,450,319,tug,17,33,425,272
sailing_00202.jpg,1300,866,sailing,386,101,665,774
sailing_00202.jpg,1300,866,sailing,792,517,859,653
tug_00128.jpg,1248,832,tug,289,102,937,725
warship_00741.jpg,640,425,warship,448,212,559,303
warship_00741.jpg,640,425,warship,414,113,499,171
warship_00741.jpg,640,425,warship,33,168,158,234
sailing_00735.jpg,581,580,sailing,343,228,446,437
passenger_00587.jpg,1024,768,passenger,301,187,926,562
sailing_00345.jpg,1020,683,sailing,1,1,321,511
sailing_00345.jpg,1020,683,sailing,519,156,751,488
sailing_00345.jpg,1020,683,sailing,861,254,989,471
small_00216.jpg,600,439,small,38,172,573,352
fishing_00656.jpg,1000,667,fishing,186,205,668,492
small_00084.jpg,1600,1067,small,321,211,1295,813
small_00643.jpg,373,280,small,47,55,358,193
passenger_00481.jpg,533,333,passenger,65,154,488,267
passenger_00437.jpg,1300,936,passenger,177,262,1127,704
passenger_00715.jpg,400,300,passenger,3,65,347,266
passenger_00128.jpg,709,400,passenger,30,63,709,384
merchant_00735.jpg,750,502,merchant,54,177,721,339
merchant_00665.jpg,550,366,merchant,60,136,464,236
fishing_00388.jpg,1300,956,fishing,572,112,1188,780
passenger_00321.jpg,640,427,passenger,22,58,558,320
tug_00402.jpg,450,320,tug,81,88,388,220
small_00228.jpg,1024,768,small,1,177,1024,591
merchant_00817.jpg,635,419,merchant,68,105,573,328
passenger_00426.jpg,1300,956,passenger,676,457,1217,706
small_00527.jpg,960,435,small,16,4,824,384
fishing_00332.jpg,564,375,fishing,54,36,420,287
merchant_00988.jpg,750,502,merchant,170,96,642,422
fishing_00235.jpg,767,511,fishing,85,1,680,423
warship_00765.jpg,660,485,warship,155,25,585,371
warship_00697.jpg,1486,802,warship,59,185,1401,571
fishing_00653.jpg,1140,753,fishing,116,163,534,533
merchant_00275.jpg,800,600,merchant,65,210,744,420
sailing_00903.jpg,337,507,sailing,54,65,285,468
sailing_00653.jpg,640,480,sailing,139,61,342,374
warship_00273.jpg,630,445,warship,21,84,622,341
sailing_00312.jpg,480,800,sailing,212,201,480,677
warship_00197.jpg,1486,929,warship,85,204,1429,752
tug_00093.jpg,498,333,tug,73,38,417,319
passenger_00107.jpg,1024,576,passenger,331,241,910,414
fishing_01014.jpg,800,533,fishing,74,63,771,383
sailing_00465.jpg,550,373,sailing,112,38,319,359
passenger_00036.jpg,500,334,passenger,135,111,290,231
merchant_00621.jpg,1600,913,merchant,650,439,1201,542
passenger_00041.jpg,846,556,passenger,57,195,482,386
passenger_00041.jpg,846,556,passenger,482,259,812,372
merchant_00198.jpg,800,600,merchant,64,233,740,343
small_00664.jpg,875,400,small,98,69,713,291
passenger_00311.jpg,500,300,passenger,65,90,441,255
passenger_00534.jpg,1024,768,passenger,19,325,1018,615
warship_00383.jpg,640,447,warship,33,158,605,339
warship_00685.jpg,1000,563,warship,61,152,811,413
sailing_00701.jpg,1000,750,sailing,161,1,730,569
passenger_00684.jpg,700,300,passenger,146,96,591,252
small_00383.jpg,600,337,small,56,67,528,267
merchant_00692.jpg,1600,900,merchant,280,254,1441,755
sailing_00221.jpg,500,334,sailing,310,59,417,248
passenger_00617.jpg,1300,961,passenger,106,221,1157,573
tug_00984.jpg,612,408,tug,24,69,368,355
fishing_00594.jpg,630,391,fishing,288,77,557,260
passenger_00767.jpg,590,393,passenger,77,147,514,221
sailing_00895.jpg,336,336,sailing,139,19,276,279
sailing_00856.jpg,1000,600,sailing,351,59,641,543
sailing_00856.jpg,1000,600,sailing,134,102,290,459
fishing_00029.jpg,700,467,fishing,149,106,627,427
warship_00751.jpg,5600,2640,warship,5,259,5521,1617
passenger_00833.jpg,1280,720,passenger,518,211,854,639
passenger_00011.jpg,800,522,passenger,52,99,652,372
fishing_00908.jpg,600,337,fishing,48,74,538,283
tug_00413.jpg,500,338,tug,58,30,441,292
sailing_00687.jpg,480,360,sailing,131,3,224,168
passenger_00513.jpg,1300,1013,passenger,97,355,1197,643
merchant_00672.jpg,1023,682,merchant,581,402,699,442
merchant_00672.jpg,1023,682,merchant,292,384,647,468
small_00795.jpg,550,412,small,84,108,472,286
merchant_00161.jpg,449,364,merchant,90,143,375,208
sailing_00088.jpg,1707,1280,sailing,256,93,1543,1036
fishing_00291.jpg,477,534,fishing,82,181,430,457
tug_00148.jpg,1000,664,tug,80,78,903,607
sailing_00443.jpg,800,598,sailing,433,158,662,459
fishing_00354.jpg,640,360,fishing,113,90,561,287
merchant_00266.jpg,800,539,merchant,37,192,772,357
merchant_00287.jpg,800,533,merchant,34,121,767,417
merchant_00108.jpg,500,317,merchant,66,65,398,262
passenger_00062.jpg,1200,800,passenger,97,350,1032,636
fishing_00120.jpg,2048,1152,fishing,1,9,2047,911
fishing_00120.jpg,2048,1152,fishing,1031,156,1233,219
fishing_00120.jpg,2048,1152,fishing,578,119,864,199
fishing_00120.jpg,2048,1152,fishing,1,98,179,168
fishing_00120.jpg,2048,1152,fishing,1906,179,2008,254
warship_00543.jpg,1600,1168,warship,52,672,296,798
warship_00543.jpg,1600,1168,warship,589,596,931,793
warship_00543.jpg,1600,1168,warship,916,539,1430,819
warship_00141.jpg,1200,525,warship,78,112,1070,323
tug_00687.jpg,710,475,tug,65,47,603,354
fishing_00993.jpg,1200,800,fishing,93,1,1199,737
small_00264.jpg,540,405,small,15,129,528,290
fishing_00323.jpg,465,348,fishing,14,1,380,264
warship_00624.jpg,1600,600,warship,144,74,1384,400
merchant_00795.jpg,570,379,merchant,67,139,415,328
merchant_00925.jpg,333,500,merchant,128,188,294,305
small_00442.jpg,1920,1080,small,226,356,1163,844
passenger_00641.jpg,1023,682,passenger,253,152,914,559
merchant_00858.jpg,1280,720,merchant,186,330,1203,598
passenger_00567.jpg,750,563,passenger,6,25,744,362
merchant_00226.jpg,800,549,merchant,66,185,753,302
passenger_00548.jpg,550,413,passenger,66,106,484,228
fishing_00970.jpg,1000,600,fishing,35,186,978,527
warship_00333.jpg,634,420,warship,31,163,565,331
passenger_00354.jpg,520,390,passenger,49,129,517,316
merchant_00682.jpg,1920,1280,merchant,67,252,1743,969
merchant_00361.jpg,800,600,merchant,53,185,646,361
small_00603.jpg,1023,559,small,398,211,707,359
small_00983.jpg,700,460,small,131,174,574,391
tug_00134.jpg,900,603,tug,81,15,801,512
sailing_00262.jpg,399,319,sailing,237,124,316,241
sailing_00262.jpg,399,319,sailing,100,128,171,237
merchant_00531.jpg,874,726,merchant,99,237,771,472
tug_00398.jpg,1300,952,tug,51,1,1279,764
merchant_00992.jpg,736,920,merchant,36,333,697,655
fishing_00249.jpg,640,360,fishing,41,1,609,303
sailing_00847.jpg,640,480,sailing,169,1,386,366
sailing_00847.jpg,640,480,sailing,359,76,499,325
sailing_00847.jpg,640,480,sailing,200,178,248,261
fishing_00658.jpg,728,420,fishing,93,1,592,398
tug_00362.jpg,450,337,tug,81,106,272,280
tug_00362.jpg,450,337,tug,276,73,315,106
merchant_00024.jpg,768,576,merchant,42,231,703,358
fishing_00823.jpg,612,406,fishing,124,75,450,356
warship_00774.jpg,1300,960,warship,79,249,888,786
warship_00774.jpg,1300,960,warship,660,107,1300,457
small_00662.jpg,900,601,small,119,217,775,351
sailing_00631.jpg,300,350,sailing,32,44,280,319
merchant_00503.jpg,800,531,merchant,87,131,699,435
fishing_00401.jpg,829,681,fishing,113,206,687,522
fishing_00947.jpg,815,350,fishing,80,1,744,315
warship_00515.jpg,400,275,warship,29,17,377,219
warship_00381.jpg,640,408,warship,128,138,532,247
warship_00381.jpg,640,408,warship,530,184,613,212
passenger_00332.jpg,800,515,passenger,27,120,751,413
fishing_01044.jpg,400,300,fishing,3,54,382,199
fishing_00545.jpg,900,600,fishing,31,46,857,544
sailing_00875.jpg,300,300,sailing,58,101,136,211
fishing_00220.jpg,1280,720,fishing,261,198,1057,506
sailing_00707.jpg,639,422,sailing,307,182,401,326
sailing_00707.jpg,639,422,sailing,433,268,472,316
passenger_00272.jpg,1024,576,passenger,97,264,418,386
sailing_00672.jpg,620,413,sailing,292,25,540,335
fishing_00259.jpg,623,382,fishing,114,136,568,304
fishing_00798.jpg,1300,1035,fishing,125,34,897,658
merchant_00993.jpg,512,312,merchant,17,55,485,268
tug_00794.jpg,940,627,tug,61,83,877,499
tug_00638.jpg,750,459,tug,51,16,668,318
merchant_00648.jpg,1920,1321,merchant,128,487,1784,928
warship_00132.jpg,1024,681,warship,257,234,709,359
fishing_00567.jpg,638,359,fishing,117,1,584,152
merchant_00104.jpg,800,533,merchant,141,219,671,321
